redshift,true_label,predicted_prob,filename
1.284974076928959,1.0,0.49254968762397766,lens_0000.npy
0.2002058746712208,1.0,0.9613018035888672,lens_0001.npy
1.1893924601816763,1.0,0.9285919666290283,lens_0002.npy
0.7236285300432999,1.0,0.9597985744476318,lens_0003.npy
1.950831847936792,1.0,0.7729619145393372,lens_0004.npy
0.5720944796109676,1.0,0.8614711165428162,lens_0005.npy
1.6782124215040972,1.0,0.9505865573883057,lens_0006.npy
0.9891366165936084,1.0,0.9048661589622498,lens_0007.npy
1.764550172385056,1.0,0.1459537297487259,lens_0008.npy
1.092391927641463,1.0,0.7582824230194092,lens_0009.npy
1.3405668228672958,1.0,0.9134550094604492,lens_0010.npy
1.0337933476970202,1.0,0.7188387513160706,lens_0011.npy
0.6739670273332424,1.0,0.9297582507133484,lens_0012.npy
1.6837013587904637,1.0,0.7270116806030273,lens_0013.npy
1.766769834304663,1.0,0.9369890093803406,lens_0014.npy
0.2978537857515765,1.0,0.9351884722709656,lens_0015.npy
1.191262621846126,1.0,0.8671221137046814,lens_0016.npy
0.5447374165054908,1.0,0.9529842734336853,lens_0017.npy
1.7814826476587935,1.0,0.8849138617515564,lens_0018.npy
0.6444883516993887,1.0,0.710907518863678,lens_0019.npy
1.8047553130544745,1.0,0.2463669627904892,lens_0020.npy
1.4977394242962137,1.0,0.8182778358459473,lens_0021.npy
0.9569684635658744,1.0,0.5697337985038757,lens_0022.npy
1.5778275669144326,1.0,0.7345729470252991,lens_0023.npy
1.999761126722983,1.0,0.32841914892196655,lens_0024.npy
0.7019100932619243,1.0,0.9352574944496155,lens_0025.npy
1.582935790768352,1.0,0.9527806639671326,lens_0026.npy
1.5237151223594232,1.0,0.8187435865402222,lens_0027.npy
0.4249407656166337,1.0,0.9548841714859009,lens_0028.npy
0.3318614985507248,1.0,0.9346824884414673,lens_0029.npy
1.3934862296042034,1.0,0.5535802245140076,lens_0030.npy
1.5865632779939804,1.0,0.7332905530929565,lens_0031.npy
1.1992318003974742,1.0,0.9056268930435181,lens_0032.npy
0.9396934453937734,1.0,0.9534473419189453,lens_0033.npy
0.36686675960144,1.0,0.9137051105499268,lens_0034.npy
0.6166766810640121,1.0,0.9272761940956116,lens_0035.npy
1.9139252013308248,1.0,0.4393061101436615,lens_0036.npy
0.5470310521228837,1.0,0.931157112121582,lens_0037.npy
1.899559344453356,1.0,0.6485500335693359,lens_0038.npy
1.6767233838170863,1.0,0.898443341255188,lens_0039.npy
1.619362779476155,1.0,0.816081702709198,lens_0040.npy
1.418269233999005,1.0,0.9065688252449036,lens_0041.npy
1.517589095260529,1.0,0.5491989850997925,lens_0042.npy
0.4401037355347789,1.0,0.7335248589515686,lens_0043.npy
1.540352867023132,1.0,0.4807606041431427,lens_0044.npy
0.7066051435191132,1.0,0.6437475085258484,lens_0045.npy
0.648277564728348,1.0,0.9372292160987854,lens_0046.npy
1.5117223403019913,1.0,0.655631959438324,lens_0047.npy
0.712750101453053,1.0,0.9467058181762695,lens_0048.npy
1.867403243106516,1.0,0.36307215690612793,lens_0049.npy
0.6598530627629804,1.0,0.9103963971138,lens_0050.npy
0.8179466105766662,1.0,0.9409860372543335,lens_0051.npy
0.5793871518763292,1.0,0.8320009708404541,lens_0052.npy
1.0187757243303552,1.0,0.9122756123542786,lens_0053.npy
0.5327780379706131,1.0,0.8990153670310974,lens_0054.npy
1.070947964834563,1.0,0.8655661940574646,lens_0055.npy
1.4126629244044475,1.0,0.5460351705551147,lens_0056.npy
0.939909927150043,1.0,0.9560019969940186,lens_0057.npy
1.092908627782021,1.0,0.7823801636695862,lens_0058.npy
1.7604471382684352,1.0,0.5091837644577026,lens_0059.npy
0.7817288185427951,1.0,0.9507749080657959,lens_0060.npy
1.7791881827726947,1.0,0.3708938658237457,lens_0061.npy
1.722953175105589,1.0,0.6986733078956604,lens_0062.npy
0.2866281906441381,1.0,0.9277313351631165,lens_0063.npy
1.2720665227828194,1.0,0.7672967314720154,lens_0064.npy
0.7168254992114661,1.0,0.9452697038650513,lens_0065.npy
0.8528338391183976,1.0,0.9303175210952759,lens_0066.npy
1.4346066558198425,1.0,0.46079161763191223,lens_0067.npy
1.2476546158278878,1.0,0.5572007894515991,lens_0068.npy
0.8304545454021406,1.0,0.9604887366294861,lens_0069.npy
1.2523362906719957,1.0,0.8790484070777893,lens_0070.npy
1.6974131575469056,1.0,0.7978295683860779,lens_0071.npy
1.162932711303957,1.0,0.8177300691604614,lens_0072.npy
1.121416368425534,1.0,0.5880100727081299,lens_0073.npy
1.7489670306266565,1.0,0.5493523478507996,lens_0074.npy
1.798599205820463,1.0,0.7996691465377808,lens_0075.npy
0.8025547242287452,1.0,0.9049477577209473,lens_0076.npy
1.556682013512518,1.0,0.313655823469162,lens_0077.npy
1.6376529222268432,1.0,0.5853760838508606,lens_0078.npy
1.1014085461560184,1.0,0.9465199708938599,lens_0079.npy
0.6857641479313105,1.0,0.7076082229614258,lens_0080.npy
1.879591596106826,1.0,0.37104830145835876,lens_0081.npy
1.3230185822036835,1.0,0.8850792050361633,lens_0082.npy
1.394555163624408,1.0,0.9175587892532349,lens_0083.npy
0.6361728814845286,1.0,0.9404847025871277,lens_0084.npy
0.7368407151657116,1.0,0.945067822933197,lens_0085.npy
0.4747479379404427,1.0,0.8433068990707397,lens_0086.npy
1.9475768629888697,1.0,0.2500399649143219,lens_0087.npy
1.151014484274031,1.0,0.815313458442688,lens_0088.npy
0.6645811357794341,1.0,0.9288495182991028,lens_0089.npy
1.9738840055296747,1.0,0.3126824200153351,lens_0090.npy
0.7336994396619299,1.0,0.8946021199226379,lens_0091.npy
0.9645106366551937,1.0,0.8956296443939209,lens_0092.npy
0.7530338168184258,1.0,0.915517270565033,lens_0093.npy
1.4417509062417748,1.0,0.540509045124054,lens_0094.npy
1.7954474077683176,1.0,0.8635289072990417,lens_0095.npy
1.6710236716942224,1.0,0.1772390455007553,lens_0096.npy
1.0048768134707204,1.0,0.9144130945205688,lens_0097.npy
0.7422030020899874,1.0,0.9360091686248779,lens_0098.npy
1.6858913132646134,1.0,0.9010179042816162,lens_0099.npy
0.9641316633484396,1.0,0.8582785725593567,lens_0100.npy
0.2512536076605745,1.0,0.85796719789505,lens_0101.npy
0.7387071338174633,1.0,0.9343980550765991,lens_0102.npy
0.5076986334995037,1.0,0.9180959463119507,lens_0103.npy
1.6534880516906778,1.0,0.7097752690315247,lens_0104.npy
1.7468403411595648,1.0,0.7310611009597778,lens_0105.npy
1.0092170618375316,1.0,0.9024149775505066,lens_0106.npy
1.2141233275659993,1.0,0.32761237025260925,lens_0107.npy
1.2441600926318996,1.0,0.9470797181129456,lens_0108.npy
1.458710473062583,1.0,0.9138359427452087,lens_0109.npy
0.8760601693397789,1.0,0.6703599691390991,lens_0110.npy
0.9849062348681064,1.0,0.9507785439491272,lens_0111.npy
1.9100298429293008,1.0,0.3416365385055542,lens_0112.npy
1.8108771728575224,1.0,0.9319120049476624,lens_0113.npy
1.8665907734868696,1.0,0.2122391313314438,lens_0114.npy
0.9446451202428516,1.0,0.9446074366569519,lens_0115.npy
1.871558257285924,1.0,0.6742015480995178,lens_0116.npy
0.6157310539091193,1.0,0.937099039554596,lens_0117.npy
0.3055245843335918,1.0,0.8815182447433472,lens_0118.npy
0.5672858916926085,1.0,0.8151902556419373,lens_0119.npy
1.3226702810670816,1.0,0.8609187602996826,lens_0120.npy
0.6193324778535735,1.0,0.8827356696128845,lens_0121.npy
0.6706608795042474,1.0,0.9293525218963623,lens_0122.npy
0.6083326164155656,1.0,0.9392619729042053,lens_0123.npy
1.230164365936698,1.0,0.7277219891548157,lens_0124.npy
1.3296439744239366,1.0,0.889846920967102,lens_0125.npy
0.3573313552271382,1.0,0.7667903304100037,lens_0126.npy
0.5347375619607853,1.0,0.7473971843719482,lens_0127.npy
0.4365352607122766,1.0,0.9532204866409302,lens_0128.npy
1.2895314277259495,1.0,0.9272422790527344,lens_0129.npy
1.198626124815802,1.0,0.8745476007461548,lens_0130.npy
0.8984519962112113,1.0,0.9609360098838806,lens_0131.npy
1.691547755073184,1.0,0.7927065491676331,lens_0132.npy
0.3972010216050081,1.0,0.9452944397926331,lens_0133.npy
1.3299421809088736,1.0,0.9117657542228699,lens_0134.npy
0.5517167161026438,1.0,0.9419215321540833,lens_0135.npy
0.5842313916133528,1.0,0.9324499368667603,lens_0136.npy
1.4516677416646608,1.0,0.7742456793785095,lens_0137.npy
0.7832495499389772,1.0,0.9247716069221497,lens_0138.npy
1.8816020154196735,1.0,0.3462351858615875,lens_0139.npy
0.2017725975446687,1.0,0.9251821637153625,lens_0140.npy
0.2774595475500218,1.0,0.9221222400665283,lens_0141.npy
1.380772469911533,1.0,0.8802834153175354,lens_0142.npy
1.0425621815720292,1.0,0.8319438695907593,lens_0143.npy
1.058122094939093,1.0,0.9329552054405212,lens_0144.npy
1.1550421314743802,1.0,0.9330289959907532,lens_0145.npy
0.7396770923650514,1.0,0.9354023933410645,lens_0146.npy
0.2554955572556884,1.0,0.945701539516449,lens_0147.npy
0.4848909003873419,1.0,0.8098247647285461,lens_0148.npy
1.756248472062642,1.0,0.2049136608839035,lens_0149.npy
1.779779259787854,1.0,0.920422375202179,lens_0150.npy
0.7592785757497174,1.0,0.8886508345603943,lens_0151.npy
0.2689923314216347,1.0,0.9466733336448669,lens_0152.npy
1.0886053133460982,1.0,0.5094996690750122,lens_0153.npy
1.4340180080185063,1.0,0.7554274201393127,lens_0154.npy
0.5116626466302018,1.0,0.7613639831542969,lens_0155.npy
0.6723835856838366,1.0,0.9502824544906616,lens_0156.npy
0.668054083974679,1.0,0.9183923602104187,lens_0157.npy
1.2434066265964705,1.0,0.6069002747535706,lens_0158.npy
